state,regional_division,population,article_title,revision_id,article_quality
Minnesota,West North Central,5717184,"Stockton, Minnesota",1165903218,C
Minnesota,West North Central,5717184,"Bovey, Minnesota",1167308822,C
Minnesota,West North Central,5717184,"St. Stephen, Minnesota",1165902984,C
Minnesota,West North Central,5717184,"Rushford Village, Minnesota",1165900447,C
Minnesota,West North Central,5717184,"Kerkhoven, Minnesota",1165752081,GA
Minnesota,West North Central,5717184,"Fertile, Minnesota",1165746885,C
Minnesota,West North Central,5717184,"Raymond, Minnesota",1165899251,C
Minnesota,West North Central,5717184,"Lamberton, Minnesota",1179948650,C
Minnesota,West North Central,5717184,"Dover, Minnesota",1165647108,C
Minnesota,West North Central,5717184,"Gibbon, Minnesota",1165747916,C
Minnesota,West North Central,5717184,"Lilydale, Minnesota",1165890304,Start
Minnesota,West North Central,5717184,"Onamia, Minnesota",1173204771,C
Minnesota,West North Central,5717184,"Cleveland, Minnesota",1177354243,GA
Minnesota,West North Central,5717184,"Sebeka, Minnesota",1160524840,GA
Minnesota,West North Central,5717184,"Westbrook, Minnesota",1165907265,C
Minnesota,West North Central,5717184,"Elysian, Minnesota",1177411401,C
Minnesota,West North Central,5717184,"St. Clair, Minnesota",1165902830,C
Minnesota,West North Central,5717184,"Walnut Grove, Minnesota",1162227093,C
Minnesota,West North Central,5717184,"Holdingford, Minnesota",1178791249,GA
Minnesota,West North Central,5717184,"Belgrade, Minnesota",1165509023,GA
Minnesota,West North Central,5717184,"Courtland, Minnesota",1165645390,GA
Minnesota,West North Central,5717184,"Wabasso, Minnesota",1176952307,GA
Minnesota,West North Central,5717184,"Lake Park, Minnesota",1165752755,C
Minnesota,West North Central,5717184,"Hampton, Minnesota",1165749132,C
Minnesota,West North Central,5717184,"Brownton, Minnesota",1165537443,C
Minnesota,West North Central,5717184,"Lanesboro, Minnesota",1179587633,GA
Minnesota,West North Central,5717184,"Kasota, Minnesota",1165751882,C
Minnesota,West North Central,5717184,"Greenwood, Minnesota",1165748775,C
Minnesota,West North Central,5717184,"Mabel, Minnesota",1165891716,C
Minnesota,West North Central,5717184,"Hoffman, Minnesota",1165750155,C
Minnesota,West North Central,5717184,"Twin Valley, Minnesota",1165905044,C
Minnesota,West North Central,5717184,"Welcome, Minnesota",1165907010,C
Minnesota,West North Central,5717184,"Trimont, Minnesota",1165904853,C
Minnesota,West North Central,5717184,"Clarks Grove, Minnesota",1165539551,C
Minnesota,West North Central,5717184,"Ottertail, Minnesota",1175157388,GA
Minnesota,West North Central,5717184,"Greenbush, Minnesota",1165748676,C
Minnesota,West North Central,5717184,"Cass Lake, Minnesota",1173083659,C
Minnesota,West North Central,5717184,"Motley, Minnesota",1165894448,C
Minnesota,West North Central,5717184,"Adams, Minnesota",1169406564,C
Minnesota,West North Central,5717184,"Karlstad, Minnesota",1165751868,C
Minnesota,West North Central,5717184,"Freeport, Minnesota",1165747411,C
Minnesota,West North Central,5717184,"Lake Benton, Minnesota",1165752663,GA
Minnesota,West North Central,5717184,"Hills, Minnesota",1165750047,C
Minnesota,West North Central,5717184,"Rollingstone, Minnesota",1178681780,C
Minnesota,West North Central,5717184,"Ellendale, Minnesota",1165650498,C
Minnesota,West North Central,5717184,"La Prairie, Minnesota",1165752543,C
Minnesota,West North Central,5717184,"Clear Lake, Minnesota",1177702347,C
Minnesota,West North Central,5717184,"Minnesota Lake, Minnesota",1165893699,C
Minnesota,West North Central,5717184,"Green Isle, Minnesota",1166742992,C
Minnesota,West North Central,5717184,"Clarissa, Minnesota",1171353085,C
Minnesota,West North Central,5717184,"Marine on St. Croix, Minnesota",1165892204,GA
Minnesota,West North Central,5717184,"Buffalo Lake, Minnesota",1165537580,C
Minnesota,West North Central,5717184,"Taconite, Minnesota",1167306549,C
Minnesota,West North Central,5717184,"Brooten, Minnesota",1165537374,C
Minnesota,West North Central,5717184,"Brownsdale, Minnesota",1165942179,C
Minnesota,West North Central,5717184,"Center City, Minnesota",1165538789,C
Minnesota,West North Central,5717184,"Grove City, Minnesota",1165748851,GA
Minnesota,West North Central,5717184,"Loretto, Minnesota",1165891361,C
Minnesota,West North Central,5717184,"Hill City, Minnesota",1165750026,C
Minnesota,West North Central,5717184,"Barnum, Minnesota",1165508443,C
Minnesota,West North Central,5717184,"Marble, Minnesota",1165892142,C
Minnesota,West North Central,5717184,"Randall, Minnesota",1165899156,C
Minnesota,West North Central,5717184,"Sabin, Minnesota",1165900562,GA
Minnesota,West North Central,5717184,"Jasper, Minnesota",1165751086,C
Minnesota,West North Central,5717184,"Hendricks, Minnesota",1175271255,GA
Minnesota,West North Central,5717184,"Heron Lake, Minnesota",1171114961,C
Minnesota,West North Central,5717184,"Butterfield, Minnesota",1165537836,C
Minnesota,West North Central,5717184,"Evansville, Minnesota",1160351392,C
Minnesota,West North Central,5717184,"McIntosh, Minnesota",1165892834,C
Minnesota,West North Central,5717184,"Balaton, Minnesota",1165508259,C
Minnesota,West North Central,5717184,"Deerwood, Minnesota",1172585755,C
Minnesota,West North Central,5717184,"Stephen, Minnesota",1165903126,C
Minnesota,West North Central,5717184,"Alden, Minnesota",1165506379,C
Minnesota,West North Central,5717184,"Ironton, Minnesota",1165750912,C
Minnesota,West North Central,5717184,"Foreston, Minnesota",1165747145,C
Minnesota,West North Central,5717184,"Glenville, Minnesota",1165748113,C
Minnesota,West North Central,5717184,"Kandiyohi, Minnesota",1165751855,GA
Minnesota,West North Central,5717184,"Halstad, Minnesota",1175230819,C
Minnesota,West North Central,5717184,"Brownsville, Minnesota",1165537430,C
Minnesota,West North Central,5717184,"Hamburg, Minnesota",1165749065,C
Minnesota,West North Central,5717184,"Audubon, Minnesota",1167310759,C
Minnesota,West North Central,5717184,"Hokah, Minnesota",1170782573,GA
Minnesota,West North Central,5717184,"Bertha, Minnesota",1172394411,C
Minnesota,West North Central,5717184,"Good Thunder, Minnesota",1173563122,C
Minnesota,West North Central,5717184,"Ranier, Minnesota",1165899200,C
Minnesota,West North Central,5717184,"Elmore, Minnesota",1165650598,C
Minnesota,West North Central,5717184,"Ivanhoe, Minnesota",1165750975,GA
Minnesota,West North Central,5717184,"Eagle Bend, Minnesota",1178792082,GA
Minnesota,West North Central,5717184,"Littlefork, Minnesota",1173728372,C
Minnesota,West North Central,5717184,"Argyle, Minnesota",1167465106,C
Minnesota,West North Central,5717184,"Browns Valley, Minnesota",1165537411,GA
Minnesota,West North Central,5717184,"Minnetonka Beach, Minnesota",1165893705,C
Minnesota,West North Central,5717184,"Amboy, Minnesota",1165506847,C
Minnesota,West North Central,5717184,"Graceville, Minnesota",1165748311,C
Minnesota,West North Central,5717184,"Cook, Minnesota",1165645110,C
Minnesota,West North Central,5717184,"Lyle, Minnesota",1165891659,C
Minnesota,West North Central,5717184,"Willernie, Minnesota",1165907668,Start
Minnesota,West North Central,5717184,"Floodwood, Minnesota",1174340619,GA
Minnesota,West North Central,5717184,"Gem Lake, Minnesota",1165747798,Start
Minnesota,West North Central,5717184,"Pillager, Minnesota",1177577411,C
Minnesota,West North Central,5717184,"Verndale, Minnesota",1165906143,C
Minnesota,West North Central,5717184,"Franklin, Minnesota",1165747348,GA
Minnesota,West North Central,5717184,"Sunfish Lake, Minnesota",1165903455,C
Minnesota,West North Central,5717184,"Prinsburg, Minnesota",1169635961,C
Minnesota,West North Central,5717184,"Geneva, Minnesota",1165747819,C
Minnesota,West North Central,5717184,"Racine, Minnesota",1165899052,C
Minnesota,West North Central,5717184,"Claremont, Minnesota",1165539486,C
Minnesota,West North Central,5717184,"Cosmos, Minnesota",1178899283,C
Minnesota,West North Central,5717184,"Brewster, Minnesota",1165537011,C
Minnesota,West North Central,5717184,"Sacred Heart, Minnesota",1165900584,C
Minnesota,West North Central,5717184,"Brandon, Minnesota",1165536857,C
Minnesota,West North Central,5717184,"Rothsay, Minnesota",1165900344,C
Minnesota,West North Central,5717184,"Jenkins, Minnesota",1165751160,C
Minnesota,West North Central,5717184,"Carlos, Minnesota",1165538336,C
Minnesota,West North Central,5717184,"Kiester, Minnesota",1165752167,C
Minnesota,West North Central,5717184,"Ellsworth, Minnesota",1176764017,C
Minnesota,West North Central,5717184,"Pennock, Minnesota",1165897492,C
Minnesota,West North Central,5717184,"Upsala, Minnesota",1165905298,C
Minnesota,West North Central,5717184,"Lafayette, Minnesota",1168627838,C
Minnesota,West North Central,5717184,"Ulen, Minnesota",1163694427,C
Minnesota,West North Central,5717184,"Ashby, Minnesota",1174371215,GA
Minnesota,West North Central,5717184,"Stewart, Minnesota",1165903157,C
Minnesota,West North Central,5717184,"Bethel, Minnesota",1165536057,Start
Minnesota,West North Central,5717184,"Clearbrook, Minnesota",1165644259,C
Minnesota,West North Central,5717184,"Altura, Minnesota",1165506695,C
Minnesota,West North Central,5717184,"Randolph, Minnesota",1169178054,C
Minnesota,West North Central,5717184,"New Germany, Minnesota",1165895218,C
Minnesota,West North Central,5717184,"Sturgeon Lake, Minnesota",1165903340,C
Minnesota,West North Central,5717184,"Danube, Minnesota",1166737669,C
Minnesota,West North Central,5717184,"Fifty Lakes, Minnesota",1174682591,C
Minnesota,West North Central,5717184,"Wrenshall, Minnesota",1175403437,C
Minnesota,West North Central,5717184,"Miltona, Minnesota",1165893600,C
Minnesota,West North Central,5717184,"Wykoff, Minnesota",1165908545,C
Minnesota,West North Central,5717184,"Vermillion, Minnesota",1165906128,Start
Minnesota,West North Central,5717184,"Lynd, Minnesota",1165891673,C
Minnesota,West North Central,5717184,"Badger, Minnesota",1165508228,C
Minnesota,West North Central,5717184,"Kellogg, Minnesota",1165751959,C
Minnesota,West North Central,5717184,"Tower, Minnesota",1173505210,GA
Minnesota,West North Central,5717184,"Akeley, Minnesota",1165506210,C
Minnesota,West North Central,5717184,"Milan, Minnesota",1165893432,GA
Minnesota,West North Central,5717184,"Fisher, Minnesota",1165746930,C
Minnesota,West North Central,5717184,"New Auburn, Minnesota",1165895113,C
Minnesota,West North Central,5717184,"Fountain, Minnesota",1165747285,C
Minnesota,West North Central,5717184,"Oklee, Minnesota",1165896458,C
Minnesota,West North Central,5717184,"Chokio, Minnesota",1165539365,C
Minnesota,West North Central,5717184,"Bigfork, Minnesota",1165536128,C
Minnesota,West North Central,5717184,"Waubun, Minnesota",1165906812,C
Minnesota,West North Central,5717184,"Morton, Minnesota",1165894396,GA
Minnesota,West North Central,5717184,"Remer, Minnesota",1172593531,C
Minnesota,West North Central,5717184,"Willow River, Minnesota",1165907828,C
Minnesota,West North Central,5717184,"Rose Creek, Minnesota",1165900219,C
Minnesota,West North Central,5717184,"Ogilvie, Minnesota",1165896421,C
Minnesota,West North Central,5717184,"Erskine, Minnesota",1178414939,C
Minnesota,West North Central,5717184,"Nevis, Minnesota",1165895100,C
Minnesota,West North Central,5717184,"Herman, Minnesota",1153162272,C
Minnesota,West North Central,5717184,"Hanska, Minnesota",1177486959,C
Minnesota,West North Central,5717184,"McGregor, Minnesota",1165892819,C
Minnesota,West North Central,5717184,"Woodland, Minnesota",1165908388,C
Minnesota,West North Central,5717184,"Alvarado, Minnesota",1165506706,C
Minnesota,West North Central,5717184,"Clinton, Minnesota",1165644473,GA
Minnesota,West North Central,5717184,"Comfrey, Minnesota",1165644962,C
Minnesota,West North Central,5717184,"Pine Springs, Minnesota",1165897873,Start
Minnesota,West North Central,5717184,"Ghent, Minnesota",1171221416,C
Minnesota,West North Central,5717184,"Wood Lake, Minnesota",1165908271,GA
Minnesota,West North Central,5717184,"Barrett, Minnesota",1177225803,C
Minnesota,West North Central,5717184,"Round Lake, Minnesota",1165900347,C
Minnesota,West North Central,5717184,"Emmons, Minnesota",1167776621,C
Minnesota,West North Central,5717184,"Rushmore, Minnesota",1165900459,C
Minnesota,West North Central,5717184,"Underwood, Minnesota",1165905154,GA
Minnesota,West North Central,5717184,"New Munich, Minnesota",1174361130,C
Minnesota,West North Central,5717184,"Russell, Minnesota",1165900496,C
Minnesota,West North Central,5717184,"Vergas, Minnesota",1165906114,GA
Minnesota,West North Central,5717184,"Bricelyn, Minnesota",1165537039,C
Minnesota,West North Central,5717184,"Lancaster, Minnesota",1165752934,C
Minnesota,West North Central,5717184,"St. Marys Point, Minnesota",1165902934,C
Minnesota,West North Central,5717184,"Newfolden, Minnesota",1165895459,C
Minnesota,West North Central,5717184,"Jeffers, Minnesota",1165751116,C
Minnesota,West North Central,5717184,"Darwin, Minnesota",1165646181,C
Minnesota,West North Central,5717184,"Garfield, Minnesota",1165747691,GA
Minnesota,West North Central,5717184,"Long Beach, Minnesota",1165891257,C
Minnesota,West North Central,5717184,"Lowry, Minnesota",1165891519,GA
Minnesota,West North Central,5717184,"Lakeland Shores, Minnesota",1165752823,Start
Minnesota,West North Central,5717184,"Askov, Minnesota",1169493879,GA
Minnesota,West North Central,5717184,"Swanville, Minnesota",1165903539,C
Minnesota,West North Central,5717184,"Deer Creek, Minnesota",1165646455,GA
Minnesota,West North Central,5717184,"Grey Eagle, Minnesota",1172394424,C
Minnesota,West North Central,5717184,"Plato, Minnesota",1165898118,GA
Minnesota,West North Central,5717184,"Calumet, Minnesota",1167309221,C
Minnesota,West North Central,5717184,"Vernon Center, Minnesota",1165906148,C
Minnesota,West North Central,5717184,"Dexter, Minnesota",1165646834,C
Minnesota,West North Central,5717184,"Wilmont, Minnesota",1165907871,C
Minnesota,West North Central,5717184,"Sanborn, Minnesota",1165900773,GA
Minnesota,West North Central,5717184,"Medicine Lake, Minnesota",1165893026,C
Minnesota,West North Central,5717184,"Cuyuna, Minnesota",1165645911,C
Minnesota,West North Central,5717184,"Hartland, Minnesota",1165749330,C
Minnesota,West North Central,5717184,"Canton, Minnesota",1165538215,C
Minnesota,West North Central,5717184,"Buckman, Minnesota",1165537540,C
Minnesota,West North Central,5717184,"St. Martin, Minnesota",1165902918,C
Minnesota,West North Central,5717184,"Cyrus, Minnesota",1165645930,GA
Minnesota,West North Central,5717184,"Finlayson, Minnesota",1165746913,C
Minnesota,West North Central,5717184,"Hollandale, Minnesota",1165750214,Start
Minnesota,West North Central,5717184,"Maynard, Minnesota",1165892681,C
Minnesota,West North Central,5717184,"Middle River, Minnesota",1165893311,Start
Minnesota,West North Central,5717184,"Murdock, Minnesota",1179425126,GA
Minnesota,West North Central,5717184,"Hackensack, Minnesota",1165748962,C
Minnesota,West North Central,5717184,"Ceylon, Minnesota",1165538919,C
Minnesota,West North Central,5717184,"Dakota, Minnesota",1179198705,C
Minnesota,West North Central,5717184,"Belview, Minnesota",1165535606,GA
Minnesota,West North Central,5717184,"Skyline, Minnesota",1165901914,Start
Minnesota,West North Central,5717184,"Hendrum, Minnesota",1165749747,C
Minnesota,West North Central,5717184,"Granada, Minnesota",1165748374,C
Minnesota,West North Central,5717184,"Beaver Creek, Minnesota",1165508898,C
Minnesota,West North Central,5717184,"Eitzen, Minnesota",1166392263,C
Minnesota,West North Central,5717184,"Nerstrand, Minnesota",1165895078,GA
Minnesota,West North Central,5717184,"Plummer, Minnesota",1165898232,C
Minnesota,West North Central,5717184,"Bowlus, Minnesota",1167308963,GA
Minnesota,West North Central,5717184,"Chandler, Minnesota",1174299948,C
Minnesota,West North Central,5717184,"Vesta, Minnesota",1165906190,GA
Minnesota,West North Central,5717184,"Backus, Minnesota",1165508211,C
Minnesota,West North Central,5717184,"Gonvick, Minnesota",1165748192,C
Minnesota,West North Central,5717184,"Kensington, Minnesota",1168053988,GA
Minnesota,West North Central,5717184,"Wilton, Minnesota",1165907931,Start
Minnesota,West North Central,5717184,"Utica, Minnesota",1175855184,C
Minnesota,West North Central,5717184,"Freeborn, Minnesota",1165747395,C
Minnesota,West North Central,5717184,"St. Hilaire, Minnesota",1165902875,GA
Minnesota,West North Central,5717184,"Milroy, Minnesota",1165893567,C
Minnesota,West North Central,5717184,"Hayward, Minnesota",1165749516,C
Minnesota,West North Central,5717184,"Kelliher, Minnesota",1167307426,C
Minnesota,West North Central,5717184,"Hewitt, Minnesota",1172394432,C
Minnesota,West North Central,5717184,"Lake Wilson, Minnesota",1174299894,C
Minnesota,West North Central,5717184,"Cromwell, Minnesota",1165645666,C
Minnesota,West North Central,5717184,"Wahkon, Minnesota",1165906391,C
Minnesota,West North Central,5717184,"Climax, Minnesota",1165644448,GA
Minnesota,West North Central,5717184,"Lake Lillian, Minnesota",1177410466,C
Minnesota,West North Central,5717184,"Hanley Falls, Minnesota",1165749150,GA
Minnesota,West North Central,5717184,"Pease, Minnesota",1165897424,C
Minnesota,West North Central,5717184,"Oslo, Minnesota",1165896847,C
Minnesota,West North Central,5717184,"Echo, Minnesota",1165647739,GA
Minnesota,West North Central,5717184,"Pemberton, Minnesota",1165897469,C
Minnesota,West North Central,5717184,"Peterson, Minnesota",1176227310,C
Minnesota,West North Central,5717184,"Gary, Minnesota",1165747736,C
Minnesota,West North Central,5717184,"Ostrander, Minnesota",1165896861,C
Minnesota,West North Central,5717184,"Ruthton, Minnesota",1165900526,C
Minnesota,West North Central,5717184,"Bigelow, Minnesota",1165536125,C
Minnesota,West North Central,5717184,"Villard, Minnesota",1165906270,GA
Minnesota,West North Central,5717184,"Frost, Minnesota",1165747475,C
Minnesota,West North Central,5717184,"Gilman, Minnesota",1175710531,C
Minnesota,West North Central,5717184,"Elrosa, Minnesota",1165650608,C
Minnesota,West North Central,5717184,"Donnelly, Minnesota",1165647011,GA
Minnesota,West North Central,5717184,"Dennison, Minnesota",1165646705,C
Minnesota,West North Central,5717184,"Currie, Minnesota",1165645859,C
Minnesota,West North Central,5717184,"Dalton, Minnesota",1174371235,GA
Minnesota,West North Central,5717184,"Northrop, Minnesota",1165895944,C
Minnesota,West North Central,5717184,"Storden, Minnesota",1179094387,C
Minnesota,West North Central,5717184,"Rutledge, Minnesota",1165900543,GA
Minnesota,West North Central,5717184,"Flensburg, Minnesota",1174682892,C
Minnesota,West North Central,5717184,"Orr, Minnesota",1167307070,GA
Minnesota,West North Central,5717184,"Sobieski, Minnesota",1165902027,C
Minnesota,West North Central,5717184,"Bluffton, Minnesota",1165536491,C
Minnesota,West North Central,5717184,"Beardsley, Minnesota",1165508831,C
Minnesota,West North Central,5717184,"Lucan, Minnesota",1165891556,C
Minnesota,West North Central,5717184,"Greenwald, Minnesota",1165748769,C
Minnesota,West North Central,5717184,"Lewisville, Minnesota",1165890109,C
Minnesota,West North Central,5717184,"Ogema, Minnesota",1165896412,Start
Minnesota,West North Central,5717184,"Okabena, Minnesota",1168935781,C
Minnesota,West North Central,5717184,"Garrison, Minnesota",1178642218,C
Minnesota,West North Central,5717184,"Waldorf, Minnesota",1165906424,C
Minnesota,West North Central,5717184,"Hitterdal, Minnesota",1165750126,C
Minnesota,West North Central,5717184,"Lismore, Minnesota",1165890559,C
Minnesota,West North Central,5717184,"Magnolia, Minnesota",1165891833,GA
Minnesota,West North Central,5717184,"Minnesota City, Minnesota",1165893695,C
Minnesota,West North Central,5717184,"Kingston, Minnesota",1165752257,C
Minnesota,West North Central,5717184,"South Haven, Minnesota",1165902222,C
Minnesota,West North Central,5717184,"Meire Grove, Minnesota",1174361500,Start
Minnesota,West North Central,5717184,"Mendota, Minnesota",1175946257,C
Minnesota,West North Central,5717184,"Hardwick, Minnesota",1165749220,C
Minnesota,West North Central,5717184,"Nelson, Minnesota",1165895021,GA
Minnesota,West North Central,5717184,"Tenstrike, Minnesota",1165903953,Start
Minnesota,West North Central,5717184,"Easton, Minnesota",1165647717,C
Minnesota,West North Central,5717184,"Shelly, Minnesota",1165901553,C
Minnesota,West North Central,5717184,"Holland, Minnesota",1177405360,GA
Minnesota,West North Central,5717184,"Watson, Minnesota",1172231784,C
Minnesota,West North Central,5717184,"Bellechester, Minnesota",1165509099,C
Minnesota,West North Central,5717184,"Grygla, Minnesota",1165748894,C
Minnesota,West North Central,5717184,"Big Falls, Minnesota",1165536105,Start
Minnesota,West North Central,5717184,"Callaway, Minnesota",1174672122,C
Minnesota,West North Central,5717184,"Lake Bronson, Minnesota",1175371975,C
Minnesota,West North Central,5717184,"Warba, Minnesota",1165906591,C
Minnesota,West North Central,5717184,"Winger, Minnesota",1174852630,C
Minnesota,West North Central,5717184,"Kettle River, Minnesota",1171294785,C
Minnesota,West North Central,5717184,"Delavan, Minnesota",1179229249,C
Minnesota,West North Central,5717184,"Felton, Minnesota",1165746828,C
Minnesota,West North Central,5717184,"Kennedy, Minnesota",1165752017,C
Minnesota,West North Central,5717184,"Dent, Minnesota",1165646713,C
Minnesota,West North Central,5717184,"Forada, Minnesota",1165747064,C
Minnesota,West North Central,5717184,"Steen, Minnesota",1165903122,C
Minnesota,West North Central,5717184,"Wright, Minnesota",1165908535,C
Minnesota,West North Central,5717184,"Palisade, Minnesota",1165897072,C
Minnesota,West North Central,5717184,"Elizabeth, Minnesota",1165648074,GA
Minnesota,West North Central,5717184,"Porter, Minnesota",1165898510,GA
Minnesota,West North Central,5717184,"Waltham, Minnesota",1165906553,Start
Minnesota,West North Central,5717184,"Wendell, Minnesota",1165907066,C
Minnesota,West North Central,5717184,"Winton, Minnesota",1165908168,GA
Minnesota,West North Central,5717184,"Iona, Minnesota",1165750860,C
Minnesota,West North Central,5717184,"Campbell, Minnesota",1165538098,C
Minnesota,West North Central,5717184,"Williams, Minnesota",1165907696,C
Minnesota,West North Central,5717184,"Longville, Minnesota",1165891316,C
Minnesota,West North Central,5717184,"Roosevelt, Minnesota",1165900188,C
Minnesota,West North Central,5717184,"Grasston, Minnesota",1165748571,Start
Minnesota,West North Central,5717184,"Zumbro Falls, Minnesota",1165908705,C
Minnesota,West North Central,5717184,"Kilkenny, Minnesota",1165752169,C
Minnesota,West North Central,5717184,"Northome, Minnesota",1170535974,C
Minnesota,West North Central,5717184,"Conger, Minnesota",1165645055,Start
Minnesota,West North Central,5717184,"Clements, Minnesota",1165644343,C
Minnesota,West North Central,5717184,"Kinney, Minnesota",1174711561,C
Minnesota,West North Central,5717184,"Bena, Minnesota",1172821611,C
Minnesota,West North Central,5717184,"Millville, Minnesota",1165893547,C
Minnesota,West North Central,5717184,"Mapleview, Minnesota",1179348313,C
Minnesota,West North Central,5717184,"Bellingham, Minnesota",1165509179,C
Minnesota,West North Central,5717184,"Boyd, Minnesota",1165536776,C
Minnesota,West North Central,5717184,"Blomkest, Minnesota",1165536387,C
Minnesota,West North Central,5717184,"Coates, Minnesota",1165644576,C
Minnesota,West North Central,5717184,"Laporte, Minnesota",1166787358,C
Minnesota,West North Central,5717184,"Bingham Lake, Minnesota",1166428178,C
Minnesota,West North Central,5717184,"Shevlin, Minnesota",1165901608,GA
Minnesota,West North Central,5717184,"Meadowlands, Minnesota",1165892982,GA
Minnesota,West North Central,5717184,"Taunton, Minnesota",1165903733,C
Minnesota,West North Central,5717184,"Elkton, Minnesota",1165650479,C
Minnesota,West North Central,5717184,"Twin Lakes, Minnesota",1149655176,Stub
Minnesota,West North Central,5717184,"Brook Park, Minnesota",1165537254,C
Minnesota,West North Central,5717184,"Heidelberg, Minnesota",1165749674,C
Minnesota,West North Central,5717184,"Chickamaw Beach, Minnesota",1165539192,Start
Minnesota,West North Central,5717184,"Erhard, Minnesota",1165650768,GA
Minnesota,West North Central,5717184,"Hammond, Minnesota",1165749113,C
Minnesota,West North Central,5717184,"Miesville, Minnesota",1165893413,C
Minnesota,West North Central,5717184,"Dunnell, Minnesota",1165647386,C
Minnesota,West North Central,5717184,"Elba, Minnesota",1165647982,C
Minnesota,West North Central,5717184,"Roscoe, Minnesota",1172951413,C
Minnesota,West North Central,5717184,"Clontarf, Minnesota",1165644526,C
Minnesota,West North Central,5717184,"Burtrum, Minnesota",1172394416,C
Minnesota,West North Central,5717184,"Federal Dam, Minnesota",1172599587,C
Minnesota,West North Central,5717184,"Foxhome, Minnesota",1165747303,C
Minnesota,West North Central,5717184,"Harding, Minnesota",1174706995,Start
Minnesota,West North Central,5717184,"Lastrup, Minnesota",1175806603,C
Minnesota,West North Central,5717184,"Odin, Minnesota",1165896369,C
Minnesota,West North Central,5717184,"Wolverton, Minnesota",1165908249,C
Minnesota,West North Central,5717184,"Beaver Bay, Minnesota",1165508891,C
Minnesota,West North Central,5717184,"Garvin, Minnesota",1165747726,C
Minnesota,West North Central,5717184,"Ormsby, Minnesota",1165896769,C
Minnesota,West North Central,5717184,"Marietta, Minnesota",1165892194,C
Minnesota,West North Central,5717184,"Riverton, Minnesota",1165899867,C
Minnesota,West North Central,5717184,"Brooks, Minnesota",1165537336,C
Minnesota,West North Central,5717184,"Elmdale, Minnesota",1174680401,C
Minnesota,West North Central,5717184,"Brookston, Minnesota",1165537350,C
Minnesota,West North Central,5717184,"Biscay, Minnesota",1165536189,C
Minnesota,West North Central,5717184,"De Graff, Minnesota",1165646299,C
Minnesota,West North Central,5717184,"Avoca, Minnesota",1165508154,GA
Minnesota,West North Central,5717184,"Perley, Minnesota",1165897590,C
Minnesota,West North Central,5717184,"Woodstock, Minnesota",1165908434,GA
Minnesota,West North Central,5717184,"Goodridge, Minnesota",1165748233,GA
Minnesota,West North Central,5717184,"Effie, Minnesota",1174679298,C
Minnesota,West North Central,5717184,"Quamba, Minnesota",1165898981,C
Minnesota,West North Central,5717184,"Iron Junction, Minnesota",1165750897,C
Minnesota,West North Central,5717184,"Mentor, Minnesota",1165893207,C
Minnesota,West North Central,5717184,"Trommald, Minnesota",1165904886,C
Minnesota,West North Central,5717184,"McKinley, St. Louis County, Minnesota",1165892849,C
Minnesota,West North Central,5717184,"Odessa, Minnesota",1165896354,GA
Minnesota,West North Central,5717184,"Trosky, Minnesota",1165904888,GA
Minnesota,West North Central,5717184,"Comstock, Minnesota",1173609923,GA
Minnesota,West North Central,5717184,"Danvers, Minnesota",1165646110,C
Minnesota,West North Central,5717184,"Millerville, Minnesota",1165893540,C
Minnesota,West North Central,5717184,"Squaw Lake, Minnesota",1168438167,Start
Minnesota,West North Central,5717184,"Alpha, Minnesota",1165506566,C
Minnesota,West North Central,5717184,"Minneiska, Minnesota",1165893680,C
Minnesota,West North Central,5717184,"Borup, Minnesota",1165536667,C
Minnesota,West North Central,5717184,"Sunburg, Minnesota",1165903446,Start
Minnesota,West North Central,5717184,"Alberta, Minnesota",1165506318,C
Minnesota,West North Central,5717184,"St. Leo, Minnesota",1165902908,C
Minnesota,West North Central,5717184,"St. Anthony, Stearns County, Minnesota",1165902803,C
Minnesota,West North Central,5717184,"West Union, Minnesota",1172518265,C
Minnesota,West North Central,5717184,"Lengby, Minnesota",1165889925,C
Minnesota,West North Central,5717184,"Georgetown, Minnesota",1165747864,C
Minnesota,West North Central,5717184,"Holt, Minnesota",1165750264,Start
Minnesota,West North Central,5717184,"Revere, Minnesota",1165899510,C
Minnesota,West North Central,5717184,"Arco, Minnesota",1165507425,C
Minnesota,West North Central,5717184,"Beltrami, Minnesota",1174669371,C
Minnesota,West North Central,5717184,"Holloway, Minnesota",1165750240,C
Minnesota,West North Central,5717184,"Bruno, Minnesota",1178470316,C
Minnesota,West North Central,5717184,"Bejou, Minnesota",1165508994,C
Minnesota,West North Central,5717184,"Fort Ripley, Minnesota",1165747220,C
Minnesota,West North Central,5717184,"Turtle River, Minnesota",1165905016,Start
Minnesota,West North Central,5717184,"Darfur, Minnesota",1165646167,C
Minnesota,West North Central,5717184,"New Trier, Minnesota",1165895369,C
Minnesota,West North Central,5717184,"Nimrod, Minnesota",1165895583,GA
Minnesota,West North Central,5717184,"Seaforth, Minnesota",1165901128,GA
Minnesota,West North Central,5717184,"Bock, Minnesota",1175717784,C
Minnesota,West North Central,5717184,"Viking, Minnesota",1165906261,C
Minnesota,West North Central,5717184,"Nielsville, Minnesota",1165895572,C
Minnesota,West North Central,5717184,"Richville, Minnesota",1165899668,C
Minnesota,West North Central,5717184,"Zemple, Minnesota",1165908695,C
Minnesota,West North Central,5717184,"Dumont, Minnesota",1165647310,C
